fold_id,step,epoch,train_loss,val_loss,train_roc_auc_macro,val_roc_auc_macro
0,2048,0.17109440267335005,0.044138576835393906,0.04247219115495682,0.9775101734347021,0.982491088935069
0,4096,0.3421888053467001,0.03798551857471466,0.03682504594326019,0.9850046794452094,0.9885621082548001
0,6144,0.5132832080200501,0.0370807908475399,0.035924412310123444,0.9891410154614882,0.9908971039474719
0,8192,0.6843776106934002,0.034968577325344086,0.03357020020484924,0.9905287668048816,0.9922589238176255
0,10240,0.8554720133667502,0.032545190304517746,0.03132789582014084,0.9915005675875168,0.99289358033377
